top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
1,1,1,12,0,12,1,1,1,12,0,12,13,1,13,1,4,1,4,1,12,2,11,37,6,56,16,1,15,1
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,1,0,2,1,1,5,3,2,2,1,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,4,0,4,1,0,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,4,4,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,4,4,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,1,5,1,4,1,1,0,5,1,4,6,2,5,1,8,1,7,0,20,4,16,47,11,36,8,2,6,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,19,19,0,1,1,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,78,0,156,2,0,2,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
2,2,0,3,3,0,5,0,5,0,0,0,5,5,0,0,8,8,0,0,45,45,0,669,1004,0,22,22,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,3,3,0,3,0,3,0,0,0,3,3,0,0,5,5,0,0,29,29,0,226,338,0,6,6,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,78,0,156,2,0,2,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,5,0,5,19,0,19,1,0,1,0
0,0,0,2,2,0,2,1,2,0,0,0,2,2,0,0,2,2,0,0,6,6,0,97,175,0,3,3,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,5,5,0,19,19,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,5,5,0,19,19,0,1,1,0,0
2,2,0,4,4,0,6,0,6,0,0,0,6,6,0,0,5,5,0,0,31,31,0,232,424,0,9,9,0,0
0,0,0,4,4,0,4,0,4,0,0,0,4,4,0,0,5,5,0,0,30,30,0,229,384,0,7,7,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,78,156,0,2,2,0,0
0,0,0,4,4,0,4,0,4,0,0,0,4,4,0,0,5,5,0,0,30,30,0,229,384,0,7,7,0,0
1,0,1,3,1,2,2,1,1,2,0,2,4,1,3,0,2,1,2,1,4,1,3,23,2,21,4,1,3,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,43,43,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,30,0,30,1,0,1,0
1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,10,0,10,0,10,0,10,2570,0,7550,21,0,21,0
1,0,1,5,0,5,6,6,6,0,0,0,6,0,6,0,5,0,5,0,31,0,31,232,0,424,9,0,9,0
0,0,0,4,4,0,4,1,4,0,0,0,4,4,0,0,4,4,0,0,9,9,0,104,182,0,5,5,0,0
0,0,0,4,4,0,4,1,4,0,0,0,4,4,0,0,4,4,0,0,9,9,0,104,182,0,5,5,0,0
0,0,0,4,4,0,4,1,4,0,0,0,4,4,0,0,4,4,0,0,9,9,0,104,182,0,5,5,0,0
0,0,0,3,0,3,3,3,3,0,0,0,3,0,3,0,2,0,2,0,4,0,4,12,0,12,3,0,3,0
1,1,0,7,7,0,8,0,8,0,0,0,8,8,0,0,5,5,0,0,17,17,0,128,300,0,9,9,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,23,23,0,0,24,24,0,729,729,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,29,29,0,0,55,55,0,176,176,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,5,5,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,5,5,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,14,0,14,0,14,0,14,2744,0,2762,2,0,2,0
1,0,1,1,0,1,2,2,1,0,0,0,2,0,2,0,5,0,5,0,6,0,6,10,0,14,7,0,7,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,1,1,0,2,4,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,3,3,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,4,4,0,2,2,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,5,5,0,7,9,0,4,4,0,0
1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,14,1,13,0,15,2,13,2717,2,2765,5,1,4,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0,0
1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,5,5,0,0,8,8,0,12,18,0,8,8,0,0
1,0,1,8,0,8,9,9,9,0,0,0,9,0,9,0,6,0,6,0,19,0,19,130,0,302,10,0,10,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,4,4,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,3,0,3,1,0,1,0
1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,2,0,2,0,3,0,3,4,0,4,2,0,2,0
1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,1,0,1,0,2,0,2,2,0,2,2,0,2,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,4,4,0,5,5,0,3,3,0,0
1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,2,0,2,0,3,0,3,4,0,4,2,0,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,11,11,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,26,26,0,1,1,0,0
1,0,1,2,0,2,3,3,2,0,0,0,3,0,3,0,9,0,9,0,15,0,15,58,0,70,17,0,17,0
1,1,0,2,2,0,3,1,3,0,0,0,3,3,0,0,7,7,0,0,13,13,0,56,68,0,15,15,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,27,53,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,25,25,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,32,58,0,5,5,0,0
1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,5,5,0,0,8,8,0,46,74,0,9,9,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,6,0,6,43,0,71,8,0,8,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,27,0,27,0,27,0,27,60,0,60,2,0,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,3,3,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,14,14,0,21,21,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,3,1,3,1,4,1,3,14,1,13,3,1,2,0
1,1,0,3,3,0,4,0,4,0,0,0,4,4,0,0,3,3,0,0,6,6,0,302,896,0,5,5,0,0
1,1,0,3,3,0,4,0,4,0,0,0,4,4,0,0,3,3,0,0,7,7,0,303,897,0,6,6,0,0
1,1,0,3,3,0,4,0,4,0,0,0,4,4,0,0,3,3,0,0,7,7,0,303,897,0,6,6,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,4,4,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,6,6,0,3,3,0,0
1,1,0,3,3,0,4,0,4,0,0,0,4,4,0,0,15,15,0,0,24,24,0,340,938,0,13,13,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,9,11,0,5,5,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,5,5,0,8,10,0,6,6,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,5,5,0,8,10,0,6,6,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,3,3,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,5,0,5,7,0,9,6,0,6,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,4,4,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,3,0,3,3,0,3,2,0,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,8,0,8,1,0,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,2,0,2,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,4,4,0,0,5,5,0,5,5,0,3,3,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,26,26,0,0,26,26,0,26,26,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,29,29,0,0,60,60,0,104,104,0,2,2,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,8,0,8,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,29,29,0,2,2,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,6,0,6,1,0,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,2,1,6,4,2,2,1,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,7,14,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,1,0,1,0,3,0,3,9,0,9,2,0,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,8,8,0,16,16,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,9,9,0,19,22,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,6,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,12,0,3,3,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,1,4,1,10,1,9,30,12,34,7,3,4,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,3,0,6,2,0,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,9,9,0,22,46,0,6,6,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,8,2,30,6,1,5,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,9,9,0,29,159,0,12,12,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,9,0,72,8,0,8,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,3,0,2,16,0,7,2,0,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,5,0,10,0,10,43,0,461,22,0,22,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,9,24,0,5,5,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,3,2,1,0,4,3,1,9,6,6,4,2,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,3,0,6,2,0,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,6,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,6,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,4,1,1,5,4,1,8,9,2,6,5,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,3,1,2,8,4,4,2,1,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,2,0,2,0,3,0,3,6,0,6,2,0,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,3,0,8,5,0,2,2,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,3,1,1,8,7,1,18,15,6,6,4,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,3,1,2,43,12,39,4,3,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,12,0,3,3,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,1,0,2,0,1,49,0,2,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,3,3,0,45,69,0,6,6,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,3,3,0,45,69,0,6,6,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,3,3,0,45,69,0,6,6,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,3,3,0,46,81,0,7,7,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,3,3,0,46,81,0,7,7,0,0
1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,3,3,0,46,81,0,7,7,0,0
